"","ac","af_l","af_r","ar_l","ar_r","atr_l","atr_r","cbd_l","cbd_r","cbp_l","cbp_r","cbt_l","cbt_r","cst_l","cst_r","fa_l","fa_r","fma","fmi","fx_l","fx_r","ifo_l","ifo_r","ilf_l","ilf_r","mcp","mdlf_l","mdlf_r","or_l","or_r","slf1_l","slf1_r","slf2_l","slf2_r","slf3_l","slf3_r","str_l","str_r","uf_l","uf_r","vof_l","vof_r"
"0011_LEFT_AV",0.0107735522994012,0.00244861974884485,0.000291479420346392,0.0163698266056011,0.00158182781319973,0.0800524477774059,0.00372616692556566,0.0122704934031674,0.00374357803977246,0.0095446443635368,0.00247629535115339,0.0111713350872419,0.00219988257115573,0.0120216363323513,0.00126960285731179,0.0238343058417989,0.00333925677458689,0.00598632359132685,0.0122412448389649,0.0552804542928609,0.00956590734352694,0.0093567108957517,0.00194815649691664,0.00503608740655396,0.000696345958668236,0.00163768064701504,0.00834541231058013,0.000539606543123795,0.0166141004242914,0.0011431349321521,0.00269584791392352,0.0011618194217855,0.0158991681619638,0.00111047824417632,0.00304051814930477,0.000527710208688507,0.0108124482161689,0.00127153486583559,0.00556640357011352,0.00102533947076202,0.00188043863293716,0.000230216925793997
"0012_LEFT_AM",0.0133312530838534,0.002783890774803,0.000299874382525869,0.0125660694425512,0.0023628185683477,0.0681837295416575,0.00580713800241769,0.0178938449184654,0.00252612966345491,0.00574131989708899,0.00228048612532118,0.00883842245320557,0.00425347758550892,0.0093049824110446,0.00305649980716555,0.00789729893372634,0.00132626637747911,0.0282627561423735,0.0128574780945052,0.0415477110807899,0.0257766170881921,0.0177017524275096,0.00524003627503276,0.00491915860926654,0.00138988627706357,0.00195575585990957,0.0061245365234414,0.0012140553265023,0.0101834317346855,0.00431407778496784,0.00156319541180991,0.000879674841951005,0.00932837000314221,0.000828077660005898,0.00271587294617522,0.00035341245367994,0.00993010026691168,0.00170071960057093,0.00628443337629583,0.00137862915463648,0.00238280615245532,0.000915741604494354
"0013_LEFT_VApc",0.00422311617128505,0.00147014868974562,0.000326182167583652,0.00871729899369181,0.00284529352082841,0.0351427359504578,0.00350344239630084,0.015191933359491,0.00372433001959401,0.0052132957352532,0.0029720281180819,0.0111545410271114,0.0010691519557284,0.0179816987529222,0.00378946993086245,0.0267271431142539,0.00908107799974006,0.0111659738126924,0.015770114201389,0.0558757950274754,0.00764397957524553,0.00809243738370306,0.00267785519220674,0.00236295276120133,0.000579635494676371,0.00349629211811297,0.00245665160652722,0.000803367055997246,0.00345684231036288,0.00140374586915807,0.00401224942980628,0.00142803115550714,0.0104834140098175,0.0013492451870947,0.00402710658473522,0.000884858145716998,0.0229815984695271,0.00369770919316623,0.00430210657725685,0.000797002632673971,0.00125775161685741,0.00034329261336621
"0014_LEFT_VAmc",0.00921687974954366,0.00288700473313051,0.000417316836135121,0.016764816399809,0.00467190924738834,0.040060902894519,0.00466656254894527,0.0115676921110794,0.00298048821633875,0.00801603235268428,0.0019292812903533,0.00734785449043516,0.0015933189603602,0.0344239010472205,0.00601619415016523,0.011327327988226,0.00363980197197046,0.0146115240944121,0.017476511108961,0.0417755688561908,0.00891319116512852,0.0144438223330839,0.00366067045210123,0.00218212153115163,0.000685869731270861,0.00344799882545225,0.00349933771117381,0.000927804779155374,0.00275312106716812,0.00105272807006396,0.00473718098276078,0.00157232221666955,0.0108126650340905,0.00111251650884592,0.0033423125443423,0.000582667660259553,0.0337492988180667,0.00403521096720048,0.00485102122525032,0.00111577717585737,0.00128471755917885,0.00046146326485767
"0015_LEFT_LD",0.0142372320363482,0.00242544805714084,0.000196815981705211,0.0110852841670129,0.00184792853126748,0.028271314809719,0.0021649552038899,0.00423336479178633,0.00166082251518418,0.00418363036481665,0.00172091509407439,0.0219438477135342,0.00136987964369521,0.0129532672910113,0.00265095205417953,0.00464599201962984,0.00241291119278968,0.00737868591205633,0.003589374320846,0.0397979515709586,0.00914187623904409,0.0263538030551267,0.00242312180148255,0.0140484940665514,0.000429171042223063,0.00229988083640426,0.00728582322772979,0.000572011128305722,0.0180156174710535,0.00197902358312598,0.00331281916915107,0.00100074184359978,0.00859275075906312,0.000971528626121966,0.00258663196541529,0.000458782333205701,0.00913166316003649,0.00154437014059486,0.00847235773197974,0.000793727030933375,0.00415237099686578,0.000301293137084043
"0016_LEFT_MDmc",0.011444348041004,0.00156197712040761,0.000311408741437828,0.00931727367732886,0.000879068297855954,0.0539877025569825,0.00811232387251021,0.015826562357185,0.00488889909483159,0.00519752910317988,0.00227558276154311,0.0122357295269056,0.00496231123340548,0.008524411962044,0.00365267926860874,0.00714246210662209,0.00171076787093928,0.0331482877888036,0.00889068153582899,0.0405837848181954,0.0384099506969132,0.0119182534777247,0.0117514939664654,0.00264996166826559,0.00314189391090222,0.00147762267760462,0.00316961541848613,0.00123061111678984,0.0074557824115321,0.00691906812027565,0.00195790296204164,0.00116991007367401,0.00868502004037889,0.00127893487609097,0.00254287539283674,0.000722294677443937,0.0141949533815424,0.00468092949729103,0.00472159697343113,0.00286962799417877,0.0020309954674955,0.00103488971951259
"0017_LEFT_MDpc",0.00649436575612668,0.00178109505483834,0.000474429568550427,0.0117976021267174,0.00556997271385538,0.0306776273465444,0.00545013402477748,0.00898418564159041,0.00372454270540189,0.00488540740676231,0.00220427300307714,0.0128546245238509,0.00109338834880055,0.0120624418632653,0.00742686454241756,0.0115064835388403,0.00336868129071531,0.0136234710611479,0.00853495758285274,0.046972573882111,0.00907662049758867,0.00921678030781431,0.00478105337393672,0.00363726047720862,0.000802992580310589,0.00128605828291302,0.00254545689782652,0.00111894148504397,0.00605771734556438,0.00395500696683239,0.004079713861028,0.00199913013093422,0.00964298530328354,0.00193332239696778,0.00187550856186901,0.000974807258292491,0.0312738472905977,0.0105346055559594,0.00378006821561264,0.0014005736034084,0.00145829682521967,0.000535512837044857
"0018_LEFT_MDmf",0.00479128905940604,0.00225333776736564,0.000315267811892749,0.0134535901439773,0.00380525461659674,0.039427529785542,0.00453678128345444,0.00866256127210557,0.00362002347551583,0.00561853463512306,0.00187363853410119,0.00795729448681117,0.000816475258874304,0.0276647175000948,0.00469346911927855,0.0200695024304037,0.0117828389894681,0.00613470344849731,0.00561706447600204,0.0486613895044532,0.00812631311881493,0.00659290135297498,0.00424457580833573,0.00214004097889319,0.000686363923171867,0.00313964350919692,0.00408073497620162,0.00116470303277602,0.00877001930207216,0.00154562981734416,0.00558369471172359,0.00170279487826259,0.0113061922398926,0.00295908971599337,0.00484707172837227,0.00163194862168653,0.032628933779215,0.0045787000651653,0.00203320883586336,0.00142284312338754,0.00146569634038541,0.000349474826820841
"0019_LEFT_VLc",0.00421026365681387,0.00286511486630338,0.000318729744133501,0.0123597136075841,0.00224269967053978,0.0182313003105451,0.00268738443649719,0.00551089000364859,0.00382492924771944,0.0059968434891039,0.00187570384304215,0.00541714465534071,0.00111245758021496,0.0217225949020922,0.00341469886753806,0.0151529255565909,0.00601590703255299,0.0049590371756681,0.010174649497378,0.0302429941400571,0.00702474124243155,0.00742294446158621,0.00319730600554278,0.00125792330464714,0.000715635085638406,0.00138076344274825,0.00260287216424877,0.000955003073263921,0.00614599159532212,0.000926840266745796,0.00582691141955919,0.0020987711199089,0.0172715417230918,0.00190681314194084,0.00363756501230549,0.00107821905471312,0.0354736918957,0.00403756242953699,0.00266548553488946,0.00114994198104528,0.00147789314170735,0.000217322136434796
"0020_LEFT_VLo",0.00451439386240832,0.00351116690591244,0.000406176671840605,0.0101780299791742,0.00250544361777446,0.016572092762637,0.00305738636907998,0.0079142296645656,0.00475451139832016,0.00521831934838135,0.00187198090527391,0.00617513330955813,0.000759399780469292,0.0513641450815505,0.00420346851436669,0.012997727300177,0.0052759590908093,0.00662864825151853,0.00491381537498763,0.0381604875936516,0.00659100395937496,0.00546269013153913,0.00303552340229486,0.00111401975247363,0.000494087703841059,0.0127142180253702,0.00266197804502891,0.00101321285796347,0.00779726130098209,0.0014244762465295,0.00649827203706919,0.00253496738300074,0.0184375516554685,0.00245333024697905,0.00183286872893187,0.00149279611717003,0.024489520769176,0.00338266911224783,0.00143226101036352,0.00103259574376325,0.00128792248096118,0.000374328913431667
