"","ac","af_l","af_r","ar_l","ar_r","atr_l","atr_r","cbd_l","cbd_r","cbp_l","cbp_r","cbt_l","cbt_r","cst_l","cst_r","fa_l","fa_r","fma","fmi","fx_l","fx_r","ifo_l","ifo_r","ilf_l","ilf_r","mcp","mdlf_l","mdlf_r","or_l","or_r","slf1_l","slf1_r","slf2_l","slf2_r","slf3_l","slf3_r","str_l","str_r","uf_l","uf_r","vof_l","vof_r"
"382_L_Putam",0.0190696798074642,0.0234903877305723,0.000529227543501979,0.00537298823753172,0.000566127962779201,0.0199421055936974,0.00288434671794136,0.0149443255393746,0.00178352093668051,0.00354694536358651,0.00179737378580095,0.00136215297903437,0.000202040100834678,0.0139723981909069,0.00328998956207489,0.0127697836700907,0.00106422634710052,0.00128935978951334,0.00822959168167459,0.0102104554046215,0.00130037665710634,0.0191137283856947,0.00262135921741023,0.00389034455481547,0.000468474164657439,0.00117241721764327,0.00541162771482327,0.000840175128201219,0.00609389552732328,0.00115394997270402,0.0125784325369749,0.00301322505333092,0.0117546493622332,0.00078330320863256,0.00468885149497177,0.000605141483880636,0.0104554904354884,0.00320057311882248,0.0209167584370748,0.00101427472475203,0.00100442065676993,0.000160618311763377
"383_L_Caud",0.0147243544749809,0.00934205689002627,0.00098395442567339,0.00642774617855664,0.00062775061690965,0.0587273486207618,0.00545710761580188,0.0167221092072223,0.00275566384740885,0.00462115469537165,0.00267049850256193,0.00554150443077704,0.000233068422841801,0.014864040723963,0.00249380576717322,0.0116380558692218,0.00382190229517328,0.00261956337187269,0.0235620796190426,0.0463286507897214,0.00178905120507144,0.0390722973739023,0.00468129163403079,0.0055767813958856,0.000518106468809722,0.0015456910809152,0.00753952043366982,0.00118600104938161,0.0105992436403799,0.00153870196202162,0.00883297992439742,0.00357078361953901,0.00919116804474362,0.00183398293632907,0.00575198467883528,0.000976902764209989,0.0145906578822127,0.00308448519296075,0.0335392844624404,0.00247967951185788,0.0012477716291786,0.000171673647610632
"384_L_NAc",0.058260510991859,0.00973176418622028,0.000434100682058855,0.00452874141619794,0.000883651642531909,0.0175684753234566,0.00259696078722365,0.0630704619073539,0.00697421176603943,0.0290893009220451,0.00456531821514971,0.00443380264335091,0.000449828082255543,0.00326034046659646,0.000992006208295833,0.001143342109368,0.000246025027265224,0.00426614513071911,0.0142043250008267,0.0759801942699256,0.00744347412915028,0.055740545578706,0.00524374962855159,0.0134913880170253,0.00104450843060821,0.000430395278783874,0.00882771519221996,0.000941653170451907,0.0128193403045926,0.00166108550887969,0.00261908587602726,0.000754239985830946,0.00228922743833296,0.000376016800850618,0.00115974517211001,0.000291773502122642,0.0025466312834921,0.000550972330286877,0.0728007739385322,0.00687032966308513,0.00171330797519874,0.000194226766166152
"385_L_Gpe",0.0316236740674674,0.0175148720558085,0.000486718286620654,0.0136735472935496,0.00103586542426171,0.0430373257820567,0.00323173566104801,0.0190572869351152,0.00195111689545552,0.00325350934389781,0.00182395980708189,0.00203062874216937,0.000328044522137964,0.0255564779489193,0.00296447855919293,0.0195344088400486,0.00123292245094127,0.00260194654814508,0.0108595232803189,0.012354089251871,0.00136890390859471,0.0296635349462391,0.00290148724136897,0.00400899480037512,0.000690384015352501,0.00566317654273303,0.00876495328171539,0.00104489748397472,0.0109402083288002,0.00188112693749956,0.0155933080404307,0.00169662827146342,0.0104818782841986,0.000508814286581182,0.00514599347862294,0.000525699948398704,0.0147535311983018,0.00155764031172988,0.0233708553919507,0.000821609985317831,0.0012324527305379,0.00023003506553163
"386_L_Gpi",0.0370792358739686,0.011271124026498,0.000600223269540586,0.027085229110898,0.00468391961650336,0.0342400648758399,0.00226730077578415,0.0111009822091668,0.00126190444926355,0.00162140127361865,0.000881113843701497,0.00328750131126302,0.000855423495484835,0.0517774887805207,0.00788822161831562,0.0107468237499215,0.000934853505379308,0.00430708322362456,0.00569383594588321,0.0121958985014227,0.00257173708502182,0.0237226704859718,0.00189405181542872,0.00310191764036946,0.00090352039644128,0.0206621544398872,0.0150202387077666,0.00145145805772261,0.0214344743795627,0.00399655943242623,0.0147484315572995,0.00209050801614607,0.010675685525814,0.000874741770152584,0.00384505853720378,0.000438975969529483,0.0166525523596221,0.00187760119216474,0.029754692153283,0.000634116967019654,0.00282568753863009,0.000276836922480267
"387_L_Amyg",0.0438236339263195,0.00617065437727481,0.000471680462953338,0.0326282324367437,0.00253063275197837,0.0114807949605898,0.0016536135990983,0.0270922820331388,0.00192995199682759,0.00751841538703323,0.000842260514863163,0.0466491337001219,0.00153714513387738,0.0114099804007537,0.00193575491224077,0.00104143994889412,0.000233667803779358,0.0115687705815463,0.00364272210237107,0.104388874608195,0.00752742437753217,0.0251394739327341,0.00266236727248,0.00458209194060475,0.000527546450670304,0.0037548715015563,0.0153418506333716,0.00154215597581685,0.0495193691052392,0.00330338727690543,0.00464873560763737,0.00149225220413779,0.00155453239451763,0.000547740006848936,0.00125878425220434,0.000327927873990351,0.0112192256519092,0.00109709361833724,0.100839930017584,0.00104142460873867,0.00349759114272764,0.000378077133027356
"388_L_SNpc",0.0243381074685404,0.00654006030935053,0.000447960431627266,0.0203035232860233,0.00336567913400269,0.044080479616657,0.00287853843787512,0.0116766777079968,0.00136725691143253,0.00262257866168338,0.000447212433042666,0.00399580600382532,0.00052797195189368,0.0846791175598016,0.00510152007439586,0.00746615846397632,0.000701151250623409,0.00542876616249294,0.00699913041835208,0.0349493615112432,0.00194550880279569,0.0212982030567514,0.00166265045525922,0.00252055314297251,0.000268383137987626,0.0335161366426589,0.0148509915766507,0.00160782078165858,0.0252512333215667,0.00286292417685796,0.0150654643717074,0.00267092065718229,0.010937845609847,0.000695142186514198,0.00222115318418383,0.000416168572626088,0.0168858204575215,0.00392190183567013,0.0202497700088474,0.000496353751338614,0.00279768315495073,0.000200292856381619
"389_L_SNpr",0.0192441726048972,0.00617583313840756,0.00044702893689383,0.0134920156734541,0.00100049998401305,0.0463337292941861,0.00274794339006554,0.0147619410107578,0.00156215726854841,0.00243508290753167,0.00119432049994662,0.0014197231791657,0.000324736830208302,0.0903090733680777,0.00750656789418934,0.0146599059761907,0.00102152803275542,0.00280345664086457,0.00768245394875255,0.0101807644489362,0.000836866719399397,0.0191498804172337,0.00142891968190069,0.00139640063853128,0.000135061432732767,0.0225883997070057,0.00843577218611253,0.000818658891411919,0.0123308823119675,0.000967172576337405,0.0154560396514052,0.0016750029190192,0.00907091041032629,0.000686948933526909,0.00267411451048511,0.000503263038996027,0.0162811092833616,0.00139652418729833,0.0120275694496719,0.000571006035405005,0.00139638818030799,0.000101531146020813
"390_L_VTA",0.0356320803256571,0.0050847369353571,0.00185072986144657,0.0214820307664382,0.00804692175901058,0.0680337613334542,0.0101155649449441,0.0137355347978513,0.00200905356914157,0.00108760751536023,0.000886533129383361,0.0130815657724799,0.00194132396070442,0.0836379883819067,0.0232199642176638,0.00874261937738435,0.00181616368854002,0.00549848790290019,0.00875694146661716,0.0376674711509779,0.00325210330065344,0.0171083008865021,0.00310885653280534,0.00280052793059287,0.000465297602805274,0.104512619862223,0.0107785799860583,0.00197408840082453,0.0251553924086105,0.00609535195256184,0.0124315550409835,0.00720939925048807,0.00686565502604124,0.00397931625730741,0.00176406556793979,0.00203267319972806,0.0293785713645516,0.0116413831815176,0.0175072072455205,0.00111904956129171,0.00207963188873775,0.000450331325455175
"391_L_MB",0.0968178875026677,0.00205542323377078,0.00193326161669611,0.0105646222179023,0.0117154671076523,0.0904487711860998,0.0715590447730445,0.00587777913353627,0.0080882311877076,0.00120882424870449,0.00175092044848751,0.00296638353373782,0.00317327713220004,0.0412046842777799,0.0262338858969247,0.00501444645787188,0.00211260843759409,0.00773584649959452,0.0056745986119423,0.04367485388286,0.0550605909601406,0.0100319544715734,0.00632323517339353,0.00131570905791467,0.000908988349295616,0.132304038180762,0.00568413121207786,0.00332958266719193,0.010841747235161,0.0106495267229738,0.0112535029274684,0.00597779833975469,0.00580746565406234,0.00349591029782947,0.00160305262827773,0.00118011724075441,0.0615322154913692,0.0363438001909504,0.00663342805185336,0.0019931281136725,0.000967528022479616,0.000789558509297938
