"","ac","af_l","af_r","ar_l","ar_r","atr_l","atr_r","cbd_l","cbd_r","cbp_l","cbp_r","cbt_l","cbt_r","cst_l","cst_r","fa_l","fa_r","fma","fmi","fx_l","fx_r","ifo_l","ifo_r","ilf_l","ilf_r","mcp","mdlf_l","mdlf_r","or_l","or_r","slf1_l","slf1_r","slf2_l","slf2_r","slf3_l","slf3_r","str_l","str_r","uf_l","uf_r","vof_l","vof_r"
"316",0.0113844172609706,0.00136400895047458,0.000199230018140295,0.00842490073371847,0.00122320679432563,0.0318475535909483,0.00313628334979638,0.0127131251223777,0.00247629590354907,0.0148213433157843,0.00854291161265212,0.00530927090853607,0.000320926349646511,0.00817664721431509,0.000925282859634232,0.0103145156310902,0.00190207571347871,0.0040752239013127,0.0231433366908166,0.0134013684599238,0.00246706827477094,0.0124059339494971,0.0049037689294106,0.00805996498325518,0.000152409539261915,0.00149424888256704,0.0177198566400178,0.000393850386087079,0.0143199386755915,0.000817001313721941,0.00115509274589344,0.00141704413166516,0.00693652071595921,0.000717964204433177,0.00872343050686769,0.000268701881009132,0.00246441285662173,0.000903050287750704,0.0378459853886606,0.00136497083450833,0.00444862192120578,0.00024827610114972
"317",0.0145534256212858,0.00228423390845404,0.000315521590733086,0.00670695144064725,0.00495187725039353,0.00214487585232479,0.00143740906121241,0.0106246973267681,0.00299981679252326,0.00245875648649642,0.00126824120324975,0.0527831249065595,0.00137246170078815,0.00238408873703834,0.00180529889133839,0.00160897585663118,0.00142008489230696,0.0268105929576935,0.00427320540418011,0.0649904335533003,0.00471339228093891,0.0321187082622155,0.00649974258928259,0.042992416951851,0.00295620558032685,0.00386816404732252,0.00840880049764661,0.000938599055367917,0.00984863994411222,0.0067332414067729,0.000625006211041996,0.000895523244689135,0.00251407899242191,0.00144396677974407,0.00165256609487637,0.000580425708537772,0.00122856527541891,0.00185536473940575,0.00755564663465985,0.00124218419185079,0.0108685343367546,0.00193607676161435
"318",0.00237738446658063,0.0273487819014443,0.00115024823754899,0.0151198078938401,0.00277419708691632,0.0014634539391386,0.0011539196216398,0.00746748204875118,0.00499101153957224,0.00178059710315598,0.00127098819713408,0.00402939771428874,0.00094997343096112,0.0022308061671801,0.00151954992622075,0.000750217917810788,0.000847222046141456,0.0500430139201848,0.00389955403571026,0.00982167683838056,0.00670590550004527,0.0428426273349509,0.00511245773837692,0.0324407481671871,0.000849516455219677,0.0024652453491146,0.0195434081349495,0.00238127757370127,0.0268920134502165,0.00502385359395034,0.00217458400026995,0.000902798466672569,0.00572269044794408,0.00103125965745182,0.0111452029703124,0.00108178942339781,0.00166373584563436,0.00061437765621092,0.00524928142854247,0.00137565309933389,0.0258494304505412,0.00352484703635539
"321",0.00263694765308892,0.00403202788334462,0.00249853148197929,0.00775172845788314,0.01242426514013,0.0127269143736913,0.00200560684825573,0.088215956979621,0.0175976897497598,0.0240009107749667,0.00522346183849714,0.00154600353540545,0.00240824942965812,0.0136011990479507,0.0162880479030194,0.0147337923151007,0.00460497034239063,0.0317709527648102,0.0162544554658562,0.0163927764528671,0.0138122545839707,0.00690128966517925,0.00889479450637549,0.00174705775201698,0.00247302883340753,0.00457005829658075,0.00673629810655691,0.00527883416618534,0.00326545236888944,0.00606358854674146,0.0144457398417103,0.00355636413042074,0.0114303232523925,0.00539026473078777,0.00294995469165408,0.0048821523100683,0.00673424453210712,0.00403401171143719,0.00161996995947031,0.00206756453752215,0.00278283539232743,0.00195986218846466
"322",0.00555521766182401,0.0103596775346876,0.000525924062713774,0.0186577742372847,0.00398372837750767,0.0045559252851716,0.00195670718370062,0.00664713836763131,0.00454792248948467,0.00307619855201605,0.00135471771387596,0.0048863936598244,0.000566239603756485,0.0510075140811552,0.00320721322318757,0.0169906001537131,0.00199292721115811,0.00635211258217143,0.0097287140823725,0.0159336511479015,0.00508540248203322,0.0308520042889053,0.00291468793096145,0.0059034626107199,0.00042116834685145,0.00100878174251043,0.0276875423550865,0.00173627007025578,0.00857673780144287,0.00148639670026261,0.00568625128419006,0.0016543098252336,0.0224107413053637,0.00236249935186719,0.0274744787766554,0.00244202407893661,0.0137970437694047,0.00244768346298368,0.0254981030325139,0.000848798905594003,0.00593702065019453,0.000454190092233295
"323",0.00169315247974335,0.0223224211520689,0.00126157548250052,0.0192153357171947,0.0155470001766944,0.00379618051260407,0.0016097031889157,0.0158388596264297,0.00951671585777571,0.00219614247795509,0.00186254232010532,0.00144867130248611,0.000781737576237835,0.0273754999728053,0.0118303471634965,0.0102584975697434,0.0040679845609648,0.025412865341985,0.00547551323181235,0.0154191094926628,0.00529617202384697,0.00658352530089471,0.0070276987738021,0.00557080626027641,0.000598141843030402,0.00153915638485894,0.0586403666551553,0.0040003997764912,0.00809918442145461,0.00384355292006648,0.00461811466374017,0.00371399111437787,0.0209782418879545,0.0102529547257865,0.013075811505444,0.00959095581271998,0.0082442998112234,0.00470993607485116,0.00778200956637977,0.001174951931394,0.00776825516698958,0.00148337560369657
"325",0.00154526732654244,0.00375702268992841,0.0034013738811937,0.00822480510551859,0.0147296969516265,0.00508444531318299,0.00213516461946485,0.0691219615231829,0.0242892702048075,0.0409272674454815,0.0141992400801945,0.0111411552689635,0.00281614818375613,0.00627453661414071,0.00751012446116569,0.00426932441317459,0.00261782414631454,0.0208038903951312,0.0172378183060806,0.0242600302523354,0.0221414459266315,0.00490090044924237,0.00429522273399131,0.00168407163286189,0.00122538733238789,0.00548276792979568,0.00307053929603674,0.00347839928605465,0.00280033281404643,0.00321561267717458,0.0151698852099878,0.0100778574312765,0.00772713399970051,0.00537985658913395,0.00119245843952791,0.00254607649488599,0.00341719012413633,0.00446857624089884,0.00278083682554382,0.00164990270311853,0.00139985448765876,0.00106818165701518
"326",0.0072996447263158,0.00342363210790268,0.000547582386841807,0.0174529153080884,0.00317976736715939,0.0108104177649723,0.00143588326203629,0.0230244852261186,0.00398361286195848,0.00738389066887562,0.00340361064102716,0.123066881453467,0.000417993119119343,0.0087905890328028,0.00251220350222977,0.00227582612101764,0.00109286750666276,0.0262178810774313,0.0086613518906641,0.0561500428288802,0.00716059109000171,0.0832643730911474,0.00151129870499969,0.0577355775264973,0.000788524008258727,0.0143994961908377,0.0145419940785551,0.00087034724081947,0.0241632328418997,0.00203065065005282,0.000985066521655176,0.00126145873455756,0.0018790027302177,0.00211525329744663,0.00354421122763626,0.00100175836818732,0.00209218348942859,0.00243969446268764,0.0824036367139385,0.000768954855029922,0.00499641821818701,0.00100561589214645
"327",0.0112014312782493,0.000864875883912806,0.000706746864827384,0.00802170173793082,0.00354267804759056,0.0348540811574531,0.0201279438210599,0.0161203408638814,0.00779483359303728,0.0484421593124177,0.033573471268371,0.0017847339773621,0.00106394907641193,0.00714733599653737,0.00407224135576466,0.00874860458831035,0.0094412814684669,0.00503595292011429,0.0310241795464355,0.0139355344544412,0.0141363624295113,0.0360682732102667,0.0121352012355675,0.00215973047781709,0.000263496548888325,0.000588919692956229,0.00599878455053108,0.000861558193560182,0.005891322831765,0.00131806019314084,0.00221103160570892,0.0015217138803098,0.00822843307048636,0.00405492664774752,0.00337345069581525,0.00167145372641494,0.003671220967494,0.00420115817700362,0.0181423228859776,0.00392684451408891,0.00237830192439898,0.000776953532037983
"328",0.00259244610414876,0.0135789637757708,0.00700620227766873,0.029248512790081,0.00934031273598418,0.00417560993890843,0.00159678223984437,0.0123075192564281,0.00711792104171492,0.00248466884823054,0.00173676813598036,0.00129094063351535,0.00125265187753072,0.0212065238383701,0.00431431089121766,0.00377855753382519,0.00160327149446261,0.0251127013464972,0.00500959472148014,0.0132670940025298,0.0101092768841352,0.0154492155661683,0.00903257206875608,0.00462542873040613,0.000679959143128032,0.00284040902875139,0.0160728351388901,0.00477845347115504,0.00369207659550538,0.00418916875857125,0.0204568689182607,0.00305690070395996,0.03942901730365,0.0053592605307088,0.0163049355709994,0.00514268723239284,0.00778642586044521,0.00205868853170943,0.00328140036265016,0.00263743422979103,0.0175658893338936,0.00234284381058659
