"","D99_0001_LEFT_pu","D99_0002_LEFT_cd","D99_0003_LEFT_nan","D99_0004_LEFT_GPe","D99_0005_LEFT_GPi","D99_0006_LEFT_SNpr","D99_0007_LEFT_SNpc","D99_0008_LEFT_SNpl","D99_0009_LEFT_STN","D99_0010_LEFT_VP","D99_0011_LEFT_AV","D99_0012_LEFT_AM","D99_0013_LEFT_VApc","D99_0014_LEFT_VAmc","D99_0015_LEFT_LD","D99_0016_LEFT_MDmc","D99_0017_LEFT_MDpc","D99_0018_LEFT_MDmf","D99_0019_LEFT_VLc","D99_0020_LEFT_VLo","D99_0021_LEFT_VPI","D99_0022_LEFT_VPM","D99_0023_LEFT_VPMpc","D99_0024_LEFT_cnMD","D99_0025_LEFT_Pf","D99_0026_LEFT_LP","D99_0027_LEFT_VPLc","D99_0028_LEFT_PM","D99_0029_LEFT_PL","D99_0030_LEFT_PI","D99_0031_LEFT_MDdc","D99_0032_LEFT_LGN","D99_0034_LEFT_Hl","D99_0035_LEFT_Hm","D99_0036_LEFT_r","D99_0037_LEFT_zic","D99_0038_LEFT_Pa","D99_0041_LEFT_RNpc","D99_0043_LEFT_4th","D99_0044_LEFT_SC","D99_0045_LEFT_IC","D99_0070_LEFT_SNpm","D99_0103_LEFT_VLps","D99_0104_LEFT_csl","D99_0105_LEFT_cl","D99_0106_LEFT_cim","D99_0122_LEFT_RNmc","D99_0127_LEFT_pt","D99_0128_LEFT_AD","D99_0129_LEFT_pcn","D99_0130_LEFT_clc","D99_0131_LEFT_Re","D99_0132_LEFT_Pulo","D99_0133_LEFT_PAG","D99_0143_LEFT_VPLo","D99_0159_LEFT_PN","D99_0177_LEFT_MR","D99_0178_LEFT_NRTP","D99_0179_LEFT_RMTg","D99_0180_LEFT_vnll","D99_0181_LEFT_dnll","D99_0183_LEFT_nbic","D99_0184_LEFT_pbgn","D99_0186_LEFT_riMLF","D99_0188_LEFT_S4","D99_0189_LEFT_ldtn","D99_0202_LEFT_Ch2","D99_0203_LEFT_Ch3","D99_0204_LEFT_Ch4-al","D99_0205_LEFT_Ch4-am","D99_0206_LEFT_Ch4-id","D99_0207_LEFT_Ch4-iv","D99_0208_LEFT_Ch4-p","D99_0209_LEFT_Ch1","D99_0210_LEFT_OT","D99_0226_LEFT_DR","D99_0227_LEFT_DTg","D99_0229_LEFT_cdc","D99_0230_LEFT_AN","D99_0302_LEFT_CE","D99_0307_LEFT_Ld","D99_0311_LEFT_AAA","D99_0319_LEFT_Lv","D99_0324_LEFT_COa","D99_0331_LEFT_ABmc","D99_0340_LEFT_Bi","D99_0346_LEFT_COp","D99_0356_LEFT_Abpc","D99_0436_LEFT_ME","D99_0437_LEFT_AHA","D99_0445_LEFT_Bmc","D99_0449_LEFT_CM","D99_0466_LEFT_Bpc","D99_0474_LEFT_cla","D99_0477_LEFT_PL-prime","D99_0478_LEFT_NLOT","D99_0479_LEFT_PAC3","D99_0480_LEFT_PACs","D99_0508_LEFT_PACo-Pir","D99_0509_LEFT_PAC2","D99_0510_LEFT_MGv","D99_0511_LEFT_MGad","D99_0512_LEFT_MGm","D99_0513_LEFT_MGz","D99_0514_LEFT_MGpd","D99_0523_RIGHT_pu","D99_0524_RIGHT_cd","D99_0525_RIGHT_nan","D99_0526_RIGHT_GPe","D99_0527_RIGHT_GPi","D99_0528_RIGHT_SNpr","D99_0529_RIGHT_SNpc","D99_0530_RIGHT_SNpl","D99_0531_RIGHT_STN","D99_0532_RIGHT_VP","D99_0533_RIGHT_AV","D99_0534_RIGHT_AM","D99_0535_RIGHT_VApc","D99_0536_RIGHT_VAmc","D99_0537_RIGHT_LD","D99_0538_RIGHT_MDmc","D99_0539_RIGHT_MDpc","D99_0540_RIGHT_MDmf","D99_0541_RIGHT_VLc","D99_0542_RIGHT_VLo","D99_0543_RIGHT_VPI","D99_0544_RIGHT_VPM","D99_0545_RIGHT_VPMpc","D99_0546_RIGHT_cnMD","D99_0547_RIGHT_Pf","D99_0548_RIGHT_LP","D99_0549_RIGHT_VPLc","D99_0550_RIGHT_PM","D99_0551_RIGHT_PL","D99_0552_RIGHT_PI","D99_0553_RIGHT_MDdc","D99_0554_RIGHT_LGN","D99_0556_RIGHT_Hl","D99_0557_RIGHT_Hm","D99_0558_RIGHT_r","D99_0559_RIGHT_zic","D99_0560_RIGHT_Pa","D99_0563_RIGHT_RNpc","D99_0564_RIGHT_3rd","D99_0565_RIGHT_4th","D99_0566_RIGHT_SC","D99_0567_RIGHT_IC","D99_0592_RIGHT_SNpm","D99_0625_RIGHT_VLps","D99_0626_RIGHT_csl","D99_0627_RIGHT_cl","D99_0628_RIGHT_cim","D99_0644_RIGHT_RNmc","D99_0649_RIGHT_pt","D99_0650_RIGHT_AD","D99_0651_RIGHT_pcn","D99_0652_RIGHT_clc","D99_0653_RIGHT_Re","D99_0654_RIGHT_Pulo","D99_0655_RIGHT_PAG","D99_0665_RIGHT_VPLo","D99_0681_RIGHT_PN","D99_0698_RIGHT_cir","D99_0699_RIGHT_MR","D99_0700_RIGHT_NRTP","D99_0701_RIGHT_RMTg","D99_0702_RIGHT_vnll","D99_0703_RIGHT_dnll","D99_0705_RIGHT_nbic","D99_0706_RIGHT_pbgn","D99_0708_RIGHT_riMLF","D99_0710_RIGHT_S4","D99_0711_RIGHT_ldtn","D99_0724_RIGHT_Ch2","D99_0725_RIGHT_Ch3","D99_0726_RIGHT_Ch4-al","D99_0727_RIGHT_Ch4-am","D99_0728_RIGHT_Ch4-id","D99_0729_RIGHT_Ch4-iv","D99_0730_RIGHT_Ch4-p","D99_0731_RIGHT_Ch1","D99_0732_RIGHT_OT","D99_0748_RIGHT_DR","D99_0749_RIGHT_DTg","D99_0750_RIGHT_cif","D99_0751_RIGHT_cdc","D99_0752_RIGHT_AN","D99_0824_RIGHT_CE","D99_0829_RIGHT_Ld","D99_0833_RIGHT_AAA","D99_0841_RIGHT_Lv","D99_0846_RIGHT_COa","D99_0853_RIGHT_ABmc","D99_0862_RIGHT_Bi","D99_0868_RIGHT_COp","D99_0878_RIGHT_Abpc","D99_0958_RIGHT_ME","D99_0959_RIGHT_AHA","D99_0967_RIGHT_Bmc","D99_0971_RIGHT_CM","D99_0988_RIGHT_Bpc","D99_0996_RIGHT_cla","D99_0999_RIGHT_PL-prime","D99_1000_RIGHT_NLOT","D99_1001_RIGHT_PAC3","D99_1002_RIGHT_PACs","D99_1030_RIGHT_PACo-Pir","D99_1031_RIGHT_PAC2","D99_1032_RIGHT_MGv","D99_1033_RIGHT_MGad","D99_1034_RIGHT_MGm","D99_1035_RIGHT_MGz","D99_1036_RIGHT_MGpd"
"HCPex_361_L_AV",2.72528821972957,2.64650742488713,2.3426965886323,2.54642524732938,2.50718181427879,4.24784262779209,3.50578538737269,3.91068419902325,3.29494892322228,1.85008092482479,0.913698113200006,0.719741835946342,2.81252965711888,2.72506815139285,1.04930566392408,1.23933324088973,1.99996037230819,2.53793470211248,3.11600783134296,3.8255092474597,3.65372119630789,3.65545088988365,3.63404747866338,3.54925153081803,2.75527883555313,2.63103158554322,3.40522312282854,1.3611038876228,1.58755616150736,2.21677806871016,1.90706708606961,2.25796394205216,1.68315454193726,2.31892662921808,3.06693839015447,3.62851283182981,1.17144489487653,3.30630950047819,4.24541039192817,3.12250467154913,5.35767914491132,2.71503023682128,1.93458093612201,1.19744460171786,3.34003783173456,1.5101124917764,3.19719170374485,0.597834965993418,0.455102651562737,1.12997986389686,0.931886924606562,1.6979212874399,3.28935266250387,4.17040019817234,3.56128448003352,6.55544240525624,6.84269861364765,5.15915400463109,5.54237101718427,7.31969797481017,6.28914608298744,3.84537838915104,5.38894420381921,3.09269280478286,5.67037252791145,2.74431445323414,1.33619618739483,1.92206903361604,1.9905935008765,1.74174032452516,1.10091583176406,1.35539127873833,1.00763133928222,1.82849503127597,1.97985762028203,3.55742783666386,3.8052694342152,1.16873658572463,6.27256873826264,0.99145436519987,1.25645431788478,1.28926285465303,1.38821430025093,1.89481681331618,1.68245088580968,1.54796288773375,1.84729504105244,1.82158434283421,1.70030275062799,2.62954251251114,1.23009493993086,6.88195981846995,1.94062423039736,3.13782764835693,2.05499048911923,2.25984886817052,2.18429724560753,2.51168022234996,2.47077740954223,2.42035711321975,3.19760695574226,3.70561552614195,3.7084860416518,3.60047433022676,2.86507061497182,5.8943340091842,6.21216559178265,5.81127697467745,5.40646147550483,5.65794815962716,7.41174332187399,6.65080893348534,7.19034094673126,6.57443846486946,5.64833497674671,6.86023007557441,5.23825114623188,6.18507168054289,5.35978650831894,7.00397260433308,4.09881523289773,4.96260392801548,5.93841734852281,6.22705666094907,6.69434864994181,5.78105077963115,5.2062583023812,5.68037504403579,5.20120603728304,4.43831450194004,6.24457074896309,5.88147196305437,5.89413908805975,6.80194213967065,7.47741892670621,5.24511254935357,6.82956238328839,3.79722227513992,2.83060969941816,6.81480900920925,6.54993528507439,3.28938237399041,5.65771199818298,5.24220809079668,5.25455482405027,5.34052074321716,6.22407876219453,5.90402140802188,6.71875364893436,6.12186133586375,6.25992345973912,2.95464554843882,5.71461259243893,4.70151623488642,5.87203172057303,4.1274936038697,4.96865613706429,4.05017196779624,5.75872026061949,4.95495453547778,5.69776270376436,8.74193745303749,4.3785465787524,6.93810519537796,6.99985283438995,6.81093070168985,6.99656777472417,6.74268554467679,6.48946399859507,7.45028024182125,4.62030801442188,6.94545003634274,5.45937091770578,4.77863681690666,5.41365547629038,5.89141339276864,5.48216050097737,4.9558854684592,4.96934576596241,4.51979265956066,4.42715897822104,6.2736544040452,5.5534352019026,5.11840808360157,2.8618638864818,3.89373582826534,7.022652774665,5.75985644473144,7.00639402828468,5.9453056233004,7.1517140805272,5.69954647261154,7.00284789904804,6.56811076400551,6.63546913594946,7.2294150945937,6.45574482207484,7.75681140542027,6.34721357367516,9.93285537132907,7.62770402269472,7.57671041788877,8.24423577696904,7.07804357662894,7.07891857912908,8.01633096180085,6.90398928524377,7.56773256723364,6.62821304296307,6.65057656551091,6.32290892870293,6.61928576184565,6.91906605713699
"HCPex_362_L_CeM",1.0847876781379,1.24217309312364,1.43665618794835,0.949742022493846,1.13248614933883,2.1123640229447,1.86567239538666,2.1737713236842,1.74951850074671,1.29024928361564,0.868152576105781,0.743498604519217,1.08345109243166,0.91118759983767,0.761734957834813,0.779116685581548,0.827910469771656,1.11220629869182,1.28778713226461,1.77139536604041,1.99612757878144,1.83084760698192,1.84662780646697,1.6325018496277,1.21085737138764,1.17099426298227,1.68381281499324,1.16567117286884,1.4075497702284,1.93528328430932,0.801838587188033,1.58049599439957,1.05221271553659,1.72129175633827,1.45775928232399,1.65630917835715,1.37596916500112,1.56019225526055,2.47133465339869,1.86207541101128,3.53695010791267,1.29055789368935,0.91596140765242,0.725545451912622,1.48918784022513,1.29084532705274,1.4016748703939,1.00833140409016,1.01706819402236,0.926867074813388,0.819384393938887,0.855353842094876,1.44685324272481,2.45603768699857,1.77739701707169,4.15603190956648,4.47059220015193,2.86164600636651,3.44225940330527,5.06153125756681,4.35982459823592,2.27003167890186,3.5693616209762,1.70165510320679,4.07959046331267,1.38271778793286,1.33603930552396,1.14493807420574,1.24386574936544,1.20658896092135,0.881589654838194,0.914018667573543,0.913051820985906,1.52314076392664,1.58382637304049,1.90988076827215,2.0502835189113,1.14600619310712,4.1147719238245,1.27141180140889,1.59738278015066,1.1890664597409,1.69176696487133,1.3926983607814,1.73124114343215,1.67105519170617,1.72777931498759,1.84455712135437,1.82425488538446,2.71435325265246,1.43823356463935,4.49882034127315,2.01541812839625,1.69452162570016,2.19590115245062,1.9408891592903,2.00032913096786,2.51339229122288,2.22707544702193,2.36468704435709,1.91246771511447,2.0783370065127,2.07341805921396,2.02784858054165,1.83677479584478,4.29275022366479,4.60724732793232,4.39996893288786,3.89288663748752,4.13510653465955,5.28539504899601,4.72468181760098,5.25831769727662,4.82585831779593,4.4828051530656,5.41779936706482,4.51763882788689,4.45923936955551,3.76315610931693,5.59397903077556,3.27281392571632,3.44725777790237,4.20860067029088,4.3532054599763,4.64786968399111,4.12710917423835,3.34823897157614,3.89663824923611,3.30504490983615,2.95364075757695,4.49778536523901,4.13270787575232,4.93129303481141,5.72022874109074,6.2638126009066,3.835136253152,5.57949900085206,2.97845424564427,2.54064360057454,4.94903051585156,4.52772463563775,2.98412550580008,3.83835071974008,3.29664974326618,3.32192433414885,4.01516569854803,4.3123065681033,4.12802663373385,5.05903893949226,4.68810291506537,4.38634575654034,2.5153562196248,3.87455987088695,4.53047652906274,5.3975612368637,3.36594711023233,4.21682726815742,3.00952096390744,3.9689648513407,3.34491316409564,3.88486394778798,6.24656357795403,2.7163031788322,4.74016809690215,4.79743779920122,4.66568714658454,5.0161890795879,4.89363846030545,4.8194229342842,5.56306231201884,3.52341568908337,5.33554707118475,4.05003141601987,4.08806959971389,4.22833871019071,4.65546649664149,4.27915271309282,3.98880565595891,3.93057488585233,3.96981739238546,3.76017216880591,5.06223026976984,3.75168219977703,3.26862160985449,2.60344408006509,3.26284989783349,4.75076777078482,4.95752774153591,5.96541240345156,4.95455444414525,6.12145350762543,4.45625109181871,6.03029213541221,5.64676771012117,5.61122657458148,6.21046942131948,5.49040989004271,6.61182436710042,5.5019291572591,8.0085272659029,6.53491559567984,5.85435635234069,7.02455893357227,5.75205653368019,5.97729113263527,6.92915647645859,5.50203143050424,6.44588522935664,5.09844120362197,5.05474675281439,4.66066889049665,5.03581526506227,5.54085532558825
"HCPex_363_L_CL",3.44557002204363,3.18950312088459,3.07806535434482,3.31915350627676,3.22042567122731,4.83769279364447,4.21050836936763,4.57554344360412,3.92886527503104,2.54082991025528,1.06425420618707,1.04640450203895,3.24252752207553,3.26327618360496,1.30422397477027,1.85068058456064,2.6001610755209,3.06618220671952,3.66611196488204,4.37786982315786,4.37663948350926,4.49500406614665,4.42102073744495,4.42168853056308,3.59460089497071,3.18101570611195,4.12754314581588,1.82027072816741,2.00621174153929,2.68939354735052,2.3699760765527,2.77131416098077,2.46501867971901,3.37101988580453,3.60976625008859,4.29744959179071,1.97461054625044,4.1041604035768,5.08273132150504,4.00684690688082,6.39687893033656,3.51007586164863,2.29956994962102,1.55501853599061,3.93284775464015,2.36223180997936,3.87072681509877,1.08260426255089,0.70588816062439,1.79380236593684,1.53863169459712,2.42233289670115,4.02111237649482,5.10791804395008,4.2476521534942,7.09065155327829,7.5807512414064,5.7567880513617,6.371581548433,8.03187861053194,7.0406194908655,4.7355383799529,6.16665495364812,3.91415002565365,6.05449748572567,3.31231672358132,2.1135253036653,2.59401267251145,2.67271158425262,2.46129227071645,1.74835901409328,2.07241237426334,1.64883365713622,2.77386255682851,2.6479529784626,4.49407734588001,4.66287716053922,1.90057335488015,7.05842034190007,1.49324925358335,1.63913708363671,1.8365825613826,1.76963287317741,2.36785562133808,2.08949543528905,1.96672774847384,2.20096256818316,2.24116753458614,2.06711882713489,2.92284274184283,1.67123873361946,7.97709020136137,2.36472574517244,3.84815168332382,2.46121405272779,2.6184812179678,2.52381218954573,2.82018857157207,2.80502056270342,2.67273540282269,3.92898080648296,4.5709966461291,4.5860528313047,4.43295026214291,3.55595599412961,7.71549136844206,7.99081363072814,7.6142354250058,7.18624897514717,7.52730917033129,9.20056884981139,8.40861167910987,9.06433688481704,8.51869782989562,7.57206550645139,8.81363799972929,7.07679787166141,7.87548222500647,6.838982729813,9.22826283161375,5.68758776604059,6.62422115248719,7.76529522621287,8.01034804920393,8.47296039671503,7.36216415644787,6.75752371626538,7.34933748966724,6.74151582405617,5.82345778551801,8.18463399070839,7.62060065333877,7.9180650971442,9.00096467551453,9.75287984504495,7.03032262640269,9.00593416542111,5.24270833258307,3.98252045158656,8.77464767098225,8.3928153479906,4.81340632254378,7.30466125646291,6.57913347056449,6.4984340168869,6.93136755845884,7.56150943627108,7.67654142670131,8.82554885084562,8.09929541050797,8.12175718796906,4.35317467474558,7.30959922820342,6.52721891211507,7.95885748096854,5.80985876175314,6.85200330720497,5.64472756992083,7.5097297406742,6.13471156126517,7.36027801060291,10.0142499468562,5.42402398619832,7.95788377386434,8.49761833513204,8.13860929327822,8.06083101008174,7.47419712903953,8.30182069671045,8.92889674104322,5.89117813608197,7.38805735786315,6.53118901869047,6.5618332881333,7.24890341628251,7.81819861375231,7.34663296298736,6.85643914985224,6.82787107190127,6.36380345847459,6.11237645338229,8.16316009156807,6.93101738340964,6.35685097235335,4.23705529903255,5.53835490619937,7.93975584988701,7.82709435476703,9.30531673127379,8.01348045740214,9.45157930333605,7.35712614457039,9.25523974062644,8.75757015305745,8.65996456057447,9.51125220876849,8.57807261763381,9.90118416704281,8.52703701993102,11.9480441578867,9.93846867980123,9.58642185064974,10.6316775446625,8.93372791711591,9.06405857885068,10.1586070149412,8.55927029275867,9.42154458224021,8.61750707647031,8.61189294705897,8.19917920294169,8.57982125023222,9.00578375280021
"HCPex_364_L_CM",1.19917627438893,1.22956510754736,2.16188088340995,1.3196282260148,1.35198033236027,1.37311706314188,1.68104380044929,1.66797615501314,1.32190325289992,2.32551999262523,2.12483473445915,2.37987657310403,1.00357444357214,0.774345997120218,1.65824935805896,2.10832537054154,1.23469627931231,0.843309584383626,0.632258385193005,0.584442792201065,1.19785973255792,1.10681122636037,1.05703867568962,1.01105895837889,1.29063938199434,0.799841499173453,0.946308289332465,2.115842654922,2.50904744682998,3.10549631293096,0.969166967287392,2.07992120158939,1.9749602146008,2.8594482459676,0.79804696786377,0.833241064386937,3.23784563220242,1.43510051755023,2.4657505165243,2.20768864459692,3.62039696137775,1.53601569681347,0.974224609616696,1.65530778681308,0.637659367694371,2.74402752834282,1.26015116674154,2.98584629898206,2.94847180331865,2.31153441564845,2.35449657899216,1.64198304981028,0.771602177375119,2.61896142054021,0.869094990004415,2.81055591475385,4.11825310525932,2.06318760272638,3.16301031476635,4.81372205590973,4.26446567927554,2.28857800361794,3.36906502023632,1.84942778814835,3.81862461772204,1.32409573383773,2.89350332947043,2.01167009874978,2.1573377389613,2.27379871676895,2.38738380188802,2.24238711776483,2.42712220037581,3.01313024108824,2.55659764865107,2.10364903897326,2.08581595768265,2.76993828324688,3.59843878826635,3.00815290729449,3.23146439982786,2.79558830565722,3.31873453734878,2.28951414555847,3.01916941741836,3.13373067411404,2.73099174736274,3.22770743458608,3.02655894632636,4.03941537430693,2.98555647578005,3.33640168220682,3.50570748369048,2.10033899161316,3.779040101156,2.83748033591484,2.96916589493952,3.7235081729559,3.26157660286362,3.35165246827851,2.035284108106,2.06764114021018,1.8678833315087,1.94286086370299,2.35147833522783,5.1574566519519,5.40101734846661,5.47836220682137,5.06810800325335,5.18087447357912,5.69242110740996,5.27676280618561,5.78400707126525,5.53487032003397,5.90265280120451,6.7793284691513,6.35291801966515,5.19364855616689,4.3569497119428,6.99133831123942,4.72337541643798,4.13272176139807,4.72960616425753,4.71972681611068,4.79522394988128,4.41976347605834,3.41415886717427,4.07829516465379,3.35074152191786,3.43648141576277,5.21000130702362,4.49974286922966,6.45400259755608,7.26262831388129,7.72207540757979,4.76521779725422,6.86656153348667,4.15946512062898,4.00321609599628,5.43293213485514,4.8935989424312,4.84188689178993,4.32021580991718,3.5961097144009,3.52882030593271,4.79947654201856,4.57390070702656,4.7952554766897,6.07245652155696,5.82849235676276,4.91410436014844,4.20436550572896,4.35946229551557,6.79079055793582,7.55939600240117,4.84279894355467,5.96107746092849,4.12732756922312,4.41051754114511,3.77748372350446,4.08116694755621,5.86755360377072,2.97614448506541,4.75245619718134,4.91024991614391,4.74911618276828,5.06898362529536,4.70190420345155,5.55302598770874,5.96357018333353,4.30061150455422,5.24234858247999,4.67264598232094,5.69357392859911,5.4857494116409,5.94106183885274,5.49730030774204,5.65076885202673,5.44686969883364,5.74620645802779,5.25805444585375,6.11716488378906,4.25083964379602,3.67890384631257,4.30728917133985,4.86963861534615,4.46735798833189,6.76497254694885,7.64595005865338,6.59184464334471,7.79717098697555,5.51483181621512,7.65918011946059,7.30003255333387,7.0196361512954,7.81857794479195,7.02691637445716,8.05368585206619,7.26167406245485,7.85082311649464,8.07844405635097,6.60803820862998,8.4796233956082,6.8165308788556,7.31997997396828,8.37907903938673,6.42682306469385,7.75648815819133,6.00399683781637,5.96542726462154,5.38860038690066,5.90330253674862,6.76238772722506
"HCPex_365_L_LD",3.90537265671007,3.69014743113085,3.19945589122199,3.76383565954757,3.62094315628475,5.67112541521251,4.79661112828347,5.14860805878522,4.40135277868558,2.55650933778331,1.53362511039993,1.4602559154303,4.16835263859336,4.10285653443948,1.69430912253087,2.30973833964241,3.22417685194483,3.66066326918025,4.35136882813181,5.06652899354033,4.7913137016524,4.9978658841124,4.89309592963199,4.970775288087,4.07630563287193,3.69578309114932,4.58149822924791,1.98056467550608,2.17012663750378,2.78434517094379,2.90883938844223,3.02274050765853,2.83959933647162,3.64568219481089,4.14446025665116,4.93502405604037,2.12324548588276,4.67782477878708,5.73947276621326,4.30766888093701,6.92759147942587,3.92833700456213,2.78413611862326,2.02454516869821,4.54116607390464,2.6181224160188,4.56231702908234,1.29042516382034,0.859508451609266,2.08643953750799,1.80656813830898,2.82857128757417,4.55608732372568,5.69689536575199,4.77597439172848,8.03124398665177,8.63781749323817,6.70881205206811,7.20575787413595,9.04262022741369,7.59043462857103,5.07749610887944,6.78453743942216,4.36686008916946,6.58756486723103,3.84114229168475,2.1004076655973,2.73194312571891,2.76552575552763,2.52758327663406,1.82139728619027,2.17484091674825,1.7664011059055,2.78081286833657,2.58023030271073,5.04712384140626,5.31492742980606,2.10430640829583,7.94577618542083,1.50605915394384,1.60310807776919,1.86079656991068,1.72999962878484,2.49016092860219,2.09546656507131,1.96531220384595,2.24935465511359,2.23608713963284,2.12151285050464,2.88393623971905,1.66460563242122,8.258345869751,2.3343564666065,4.15143599016657,2.41219916356856,2.66700969913371,2.55205086848861,2.80449111005943,2.84857755275813,2.70030064027008,4.18580047462017,4.84356975776446,4.90831106155614,4.71761340876334,3.7659978493863,7.83305069668789,8.26328112054396,7.62138923715765,7.32832606071578,7.65474664389457,9.65310084032144,8.78484620858169,9.33614816155041,8.70314715207237,7.50789655016528,9.17464726309057,7.34973987715545,8.45571308519679,7.32138524073138,9.54310824774249,5.97609387671732,7.07395484050842,8.21083921936728,8.51730272830912,8.96972997948473,7.60495826545114,7.17075622761483,7.66483991117959,7.21037526278348,6.17512595693841,8.5640119838602,7.93889041001504,8.02898992669153,9.07336122862739,9.77274001123465,7.4035917296865,9.07458149646969,5.49519327260726,4.24721541633866,9.08185320676814,8.76111610380728,4.96134260814166,7.65658966567824,7.10852958882708,7.07510333609785,7.11710935511152,8.05645795144158,7.92753635127357,9.17101248301495,8.47042641385565,8.62743868073944,4.57737258332213,7.74066982613738,6.62619216156509,8.05365113729252,6.0173640846308,6.9834613142743,5.87410166126794,7.9253129797942,6.6053372392977,7.7813642266549,10.8593159883885,5.90563831302079,8.8358196656807,9.14079227310154,8.79368018673932,8.7771181028006,8.11765288906376,8.458916214762,9.37070127996757,6.10241787674238,7.90845043309128,6.88386901050144,6.56422921781471,7.25324569350844,7.76496896101058,7.36905028566866,6.88607536426871,6.84181037979567,6.40912595367325,6.07110536608269,8.02979142535462,7.44470651413366,6.95764746495592,4.40836246251302,5.74505081977479,8.86427610016192,7.88644885524304,9.24541131729782,7.89788718227723,9.39186414745635,7.41147146322581,9.19019845728253,8.74319873439466,8.69110172197551,9.46123472182224,8.67203218698539,9.89539809827332,8.53110953962335,11.884379152248,9.86441879702676,9.57819225059248,10.5500291457508,8.93175932510219,9.0604709845647,10.1435810519485,8.64076037879517,9.36969784505412,8.70727255122795,8.6638429838476,8.32606588741357,8.65610372143077,9.02719010326113
"HCPex_366_L_LGN",1.70069737724049,2.35588162169925,2.26626706301698,1.72422988935158,1.29272847524803,2.74847986925118,2.32058982924741,2.10740516711727,1.60558372242513,1.7979419592812,2.06393216504579,2.03869023660755,2.77927592845809,2.32695149025844,1.41912998526992,2.23219651344331,2.19374483374763,2.22575326991979,2.28046069781451,2.70435984716046,1.87833173347381,2.41155561338151,2.1634013297195,2.37172604796706,1.66576925502869,1.56945112103744,1.85865411919676,1.00613209893654,0.786964203824187,0.493431940281876,1.74756460001398,0.55926387238199,2.48775469287631,3.38140138450593,1.45909224249813,2.2506418327159,2.55474117411423,2.09915042405213,3.3593018447264,1.29013121425032,3.57268600248055,1.69200862290529,1.25288124192028,1.74503740666933,2.4390380668054,2.55836084576083,2.27802265797709,2.19578934309627,1.95832725793587,1.9079875533517,1.80242499832977,1.71871940528473,1.98322308934612,3.00314372156984,2.49948656613568,4.87828040928248,5.92074724167997,3.97731767275739,4.55522824396339,5.88705841601328,4.42345881057712,1.37127233176498,3.23500931377501,2.00997774079834,4.56019804892248,2.00735636839639,2.18995432442379,1.47141120262257,1.43966664086618,1.75233003342473,1.56299625995279,1.60776309873216,1.46420502473826,2.4419212761072,2.01534936054626,2.93654731802613,3.03059179792022,2.11330631720546,5.27585056136245,1.26235613061516,1.23314104060266,1.08232561074427,1.40448023043565,1.1578178198662,1.24832535445475,1.25942189842261,1.17887373201417,1.2787357371869,0.874955377318633,2.03311932216242,1.20217863967288,3.27410702681248,1.41297864753519,1.40910963012981,1.61171144767342,1.37157844285924,1.37038270793085,1.7499486471073,1.67648600572421,1.73912508513165,0.616333887575379,0.739879204814009,1.17451129514816,0.811996886491142,0.405788563803681,6.04302895201358,6.77382107599445,6.30007585067296,5.77254192503234,5.83754903425651,7.20760256162177,6.41338758667565,6.84800136384646,6.38257728967267,6.39952173245839,7.7299299331999,6.80214888105005,6.81300562090087,5.63858594829116,7.80312810112328,5.25061981863038,5.34173615632884,6.14320055086627,6.26209088750203,6.57047235385993,5.21662856114116,4.62104350778614,5.13195129726357,4.68746985524536,4.21273836764739,6.21124249635189,5.52653247261009,6.67312265635595,7.39952542058036,7.68931203502454,5.79866852801665,6.7995008968391,4.97018927011939,4.33513870626925,6.57809785717945,6.26549130139462,4.70955759956794,5.10701654722479,4.57319021070211,4.36915391179525,4.84458275089515,4.99276052680609,5.6651714242876,6.84638126711237,6.85642223644142,6.31084249682883,4.2578174988792,5.39275932489811,6.82859156600645,7.84212948675533,5.12895725195707,6.07852497929085,4.63373465512427,5.59080234467858,4.43371333719778,5.41538484694894,7.94757763819605,3.70056534185467,6.36857634819091,6.63457788528602,6.09555447845471,6.15472091251774,5.25428578602529,5.70459022215821,6.54450181634845,4.78401078961538,6.04908046812531,5.21485638069351,6.07496701734384,5.939818094114,6.4719552869442,6.06644496393042,5.95808958897324,5.8632215414694,5.93825187359565,5.51522216061998,6.84114280639015,5.14634290232983,4.71607710822892,4.23530155830618,4.99232919795947,6.19131855020912,6.98798208648262,7.73969285710039,6.79137081019415,7.88437539690376,5.82498403836644,7.67617337034907,7.42359721146615,7.01935835433736,7.84829000996551,6.95794093386221,8.07515921573067,7.34405585089375,8.97181865269989,8.18729354202713,7.40763387688889,8.66859992550588,7.09936190555516,7.3001326874276,8.28816912566179,6.7122601531851,7.69011791538441,6.2005275190382,6.08613820302601,5.75912230613816,6.09280654427392,6.53881533729386
